Date,Asset_Y,Asset_X,Spread,Close,High,Low,EMA_Fast,EMA_Slow,Plus_DI,Minus_DI,ADX,ATR,Signal,Strategy,Daily_PnL,Equity,Position
2023-05-29,160.07202977718677,99.8328697453561,-0.07717072209607068,160.07202977718677,160.87238992607269,159.27166962830083,160.06845710881342,160.06503274087467,0.5375496545646858,0.6598705101034195,30.387376143489263,1.6007750352272296,HOLD,Trend Following,0.0,100000.0,0.0
2023-05-30,160.10677462481289,99.84786265837268,-0.07980959301752932,160.10677462481289,160.90730849793692,159.30624075168882,160.07210639605145,160.0666696774997,0.6592160104056699,0.6598709885487629,25.913238696501956,1.6007738745710185,HOLD,Trend Following,0.0,100000.0,0.0
2023-05-31,160.07899007046709,99.84338516298446,-0.09642984412178635,160.07899007046709,160.8793850208194,159.27859512011474,160.07276198409104,160.0671528301651,0.6592242572925116,0.7771407390816463,21.80716812425852,1.6007538489107722,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-01,160.05703754524723,99.83706706564716,-0.10262866141624727,160.05703754524723,160.85732273297344,159.25675235752098,160.07126441848686,160.06675615232518,0.5850110101467345,0.874633119760713,17.722384568126333,1.6007063194976345,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-02,160.10542181592425,99.84380282804696,-0.0710395155744834,160.10542181592425,160.90594892500386,159.30489470684464,160.07451750395708,160.06827245285848,0.8019931313503724,0.7530086262776163,13.983073035927015,1.6007129161198463,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-05,160.07773434210213,99.82788694417572,-0.05904191135866199,160.07773434210213,160.87812301381263,159.2773456703916,160.0748238694947,160.06864350733863,0.7841053943268202,0.8759493932947143,10.726134246666813,1.6006968856565098,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-06,160.0812684064022,99.82734388206669,-0.054153761897481445,160.0812684064022,160.8816747484342,159.28086206437018,160.07543763491446,160.06913860141955,0.7999457107719761,0.6832938379615573,10.935282603935885,1.6007143716051562,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-07,160.10167297886247,99.82934602729767,-0.03874139033399615,160.10167297886247,160.90218134375675,159.30116461396815,160.07793623909998,160.0704144593585,0.8238534646254232,0.6832847476696162,11.175393913342873,1.6007356672084927,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-08,160.14009408045445,99.84835100318604,-0.047707789011553814,160.14009408045445,160.9407945508567,159.33939361005218,160.0838560335147,160.07314699351912,0.9681410749592578,0.68326584629779,11.8548925885738,1.6007799488013827,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-09,160.15856018393276,99.85865615343631,-0.05493681469999956,160.15856018393276,160.95935298485242,159.3577673830131,160.0909707145069,160.0764965303981,1.0311527729296193,0.6832426599022722,12.684633736197595,1.6008342725712643,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-12,160.17135177298186,99.86231773276954,-0.05127510261888801,160.17135177298186,160.97220853184675,159.37049501411695,160.09862605340928,160.08021634383275,1.0884359956540677,0.3673308232008742,13.3556044990369,1.6009485553528495,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-13,160.2197198691006,99.86251758904552,-0.00340533332717996,160.2197198691006,161.0208184684461,159.4186212697551,160.11015879776082,160.08568707031384,1.1117570084078454,0.3673037481134059,15.911378273082374,1.6010665661882715,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-14,160.20648057227487,99.8544596417888,0.0034472647299708115,160.20648057227487,161.00751297513622,159.4054481694135,160.1193323000955,160.09042407039075,1.1116793247545094,0.40536487911888364,18.14979645260821,1.6011784480028612,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-15,160.23125246466492,99.86829291609264,-0.006273088155808182,160.23125246466492,161.03240872698822,159.4300962023416,160.12999136338783,160.09594675251915,1.1202383382447016,0.40533620798771436,21.072964756889085,1.6012917060745642,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-16,160.26522367825746,99.8769316665409,0.006158040797856756,160.26522367825746,161.06654979664873,159.46389755986615,160.14287063147066,160.1025850633324,1.2724212252096168,0.4023660450127448,24.05402364303626,1.6014297017181869,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-19,160.29327111770644,99.88088961373413,0.024336631962682986,160.29327111770644,161.09473747329494,159.4918047621179,160.15719448730263,160.11006294781768,1.2422960742858635,0.4023325777684221,27.69855837562239,1.6015629134988245,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-20,160.30690692467425,99.87415308097184,0.0547694846075899,160.30690692467425,161.1084414592976,159.50537239005087,160.17145281467137,160.1177823194591,1.3032824033490096,0.2790066584742167,31.736017422413333,1.6017257112518308,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-21,160.35483862750246,99.89759114656358,0.044260106212078654,160.35483862750246,161.15661282063996,159.55306443436496,160.1889181301791,160.12707864526473,1.517899843698578,0.18157527211949143,35.93527731274239,1.601938426310584,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-22,160.3210414136521,99.89029973616644,0.028643484338772396,160.3210414136521,161.12264662072033,159.51943620658383,160.20150130003367,160.13468502833874,1.300956231611247,0.33148775895953475,39.95223613313961,1.6020924403089611,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-23,160.37446180040493,99.90413424023764,0.04756855948195948,160.37446180040493,161.17633410940695,159.5725894914029,160.21797372864046,160.144088039008,1.5401157380619424,0.20863401690550748,44.99555592361729,1.6023043884934631,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-26,160.38055760935848,99.92348271811358,0.0054203713924607655,160.38055760935848,161.18246039740526,159.5786548213117,160.23345790775647,160.15336135549234,1.5513857657526424,0.2086061848570233,49.88341127040762,1.602518166495575,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-27,160.36433023763436,99.90862933076096,0.026228821303192262,160.36433023763436,161.16615188882253,159.5625085864462,160.24592193917343,160.1616346449881,1.4598114157319906,0.2805414792015258,54.057234737415165,1.60270577882327,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-28,160.33980685278917,99.90233741886443,0.017393852925550846,160.33980685278917,161.14150588705309,159.53810781852522,160.25486335951777,160.16862179039208,1.2876074432120135,0.38925492726640165,56.65173212761331,1.6028484308035087,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-29,160.3404367931758,99.90361255707676,0.014844330589625088,160.3404367931758,161.14213897714166,159.5387346092099,160.26301321034234,160.1753596336385,1.2076279183266916,0.38922338046896376,58.86299533752708,1.6029783426672546,HOLD,Trend Following,0.0,100000.0,0.0
2023-06-30,160.34766634295866,99.90404875812796,0.020986245347188515,160.34766634295866,161.14940467467343,159.54592801124386,160.27107541344864,160.1821167594942,1.1826266853772975,0.38919280329720546,58.93044551656026,1.6031042816458105,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-03,160.3181400510788,99.88007980066872,0.05122477425595662,160.3181400510788,161.1197307513342,159.51654935082342,160.2755577598896,160.187451006223,0.9659958981816191,0.5200707603906867,57.47860527911986,1.6031745817757954,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-04,160.33907853818155,99.88841318201408,0.05138459196871281,160.33907853818155,161.14077393087246,159.53738314549065,160.28160735782217,160.19339718394687,1.0596900352616472,0.46135147252042885,56.962807523745816,1.6032692946085862,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-05,160.3542331486175,99.87700010538394,0.09499686396992502,160.3542331486175,161.1560043143606,159.55246198287443,160.2885240998027,160.19970447667905,1.0165733580486744,0.4613261963945295,56.29915374120976,1.6033571379542662,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-06,160.3672061130827,99.87960162434054,0.10148313353050753,160.3672061130827,161.16904214364808,159.56537008251726,160.29601762487698,160.20627316830272,0.9225178116557095,0.46130523812325713,54.96905934694738,1.6034299825505696,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-07,160.34094083404892,99.86534686012192,0.11076105366836941,160.34094083404892,161.14264553821914,159.53923612987867,160.3002960257505,160.21155425323394,0.7969322325874677,0.5777128276670136,52.46007405467874,1.6034640323479579,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-10,160.37106016845095,99.87257192081276,0.12286523417355966,160.37106016845095,161.1729154692932,159.5692048676087,160.30703546791244,160.21780938716404,0.8707026931880052,0.5776963182794862,49.28120821129945,1.6035098560935117,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-11,160.38927455822412,99.8688552408092,0.15034689035658744,160.38927455822412,161.1912209310152,159.587328185433,160.31486776222783,160.22453351151933,0.7376533092084583,0.5776874568233117,44.53334724089256,1.6035344531868836,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-12,160.36044136393218,99.86600121548308,0.1286299969063407,160.36044136393218,161.16224357075183,159.5586391571125,160.3192081052473,160.2298632312218,0.7376403632557668,0.5556763086521599,41.296348530072954,1.6035625960085136,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-13,160.3749174168417,99.86768658315808,0.13890371030106508,160.3749174168417,161.1767920039259,159.5730428297575,160.32451375397056,160.23555163065788,0.56330051132291,0.5556761958786177,35.906512779672134,1.6035629214488247,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-14,160.3607648161509,99.84890254613342,0.1715877151812606,160.3607648161509,161.16256864023163,159.55896099207013,160.32796623608297,160.2404619516576,0.5360165043424843,0.6184073157038679,30.966678536977366,1.6035487837393905,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-17,160.3557070598581,99.849498221983,0.1650446852607388,160.3557070598581,161.15748559515737,159.5539285245588,160.33060821929965,160.24498136766547,0.5360185632505626,0.5689042701971868,26.33924270411647,1.6035426243266926,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-18,160.41534599887825,99.87091475715228,0.17128307949363375,160.41534599887825,161.21742272887263,159.61326926888387,160.33867848402141,160.2516623335954,0.802976891228374,0.4601974435437461,24.450880801953726,1.603596580859614,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-19,160.38628570348396,99.85354196804984,0.1855405474635461,160.38628570348396,161.18821713200137,159.58435427496653,160.3432125049226,160.25694168143417,0.8001405943085773,0.5889806952940713,21.87586840717797,1.6036293300812636,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-20,160.380293168283,99.8478725918696,0.19368418201347026,160.380293168283,161.18219463412441,159.5783917024416,160.34674399667122,160.26177899464395,0.7677666963971823,0.6155301341811785,19.056343650764408,1.6036526349564955,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-21,160.37888690073038,99.84924270449164,0.18886164007946604,160.37888690073038,161.180781335234,159.57699246622673,160.34980522562924,160.2663714615493,0.7677459232192373,0.49089321104879136,18.48413789675843,1.6036960255633883,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-24,160.38888039798556,99.85569731536069,0.18276104302518092,160.38888039798556,161.19082479997547,159.58693599599562,160.35352667061557,160.27117573356642,0.7187372846620956,0.4908823224281957,17.019815427387766,1.603731598320392,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-25,160.32817398576245,99.8298433750372,0.18651951680058687,160.32817398576245,161.12981485569125,159.52653311583364,160.35111212920097,160.27341095914275,0.6509102631329454,0.7599194165209411,14.888142489478897,1.6037129846326386,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-26,160.2791589074154,99.81636733457375,0.17110594759751052,160.2791589074154,161.08055470195245,159.4777631128783,160.34425944141188,160.27363636887893,0.5928636754713997,0.9771768826642293,14.25593154201245,1.6036500937714473,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-27,160.3171461231876,99.82043207757889,0.19895802763565484,160.3171461231876,161.11873185380352,159.51556039257167,160.3416772206286,160.27534263375378,0.7629175479268782,0.8607821273766311,13.547353870939688,1.6036330975494033,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-28,160.30988321405584,99.82688295613528,0.17561033043966745,160.30988321405584,161.1114326301261,159.50833379798556,160.33864922000262,160.27669716631465,0.6281071933647542,0.8929949538478086,13.34624865502832,1.6035893997248354,HOLD,Trend Following,0.0,100000.0,0.0
2023-07-31,160.307679930534,99.83863266511348,0.14411001751656727,160.307679930534,161.10921833018665,159.50614153088134,160.33569976386275,160.27791217667618,0.546589167744123,0.9027927656841698,14.233012153581248,1.6035311178479137,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-01,160.27825808912596,99.84772997235616,0.09200471405378607,160.27825808912596,161.07964937957158,159.47686679868033,160.33022912817353,160.2779257418703,0.5466091781056293,0.9054349035548863,14.993169180622916,1.6034724155087656,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-02,160.25326181816934,99.83958528168762,0.0873166262549887,160.25326181816934,161.05452812726017,159.4519955090785,160.32289890817313,160.27695852917614,0.4818275769327981,1.0162820740971836,17.492733034518018,1.6033855186525707,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-03,160.221984883443,99.83637518911551,0.06404381968539496,160.221984883443,161.02309480786022,159.4208749590258,160.31328804867502,160.2748026999317,0.48185736752823466,1.092254671142197,19.75275321158717,1.6032863901292072,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-04,160.2785214722696,99.85217271286476,0.08119045267500269,160.2785214722696,161.07991407963092,159.47712886490825,160.30997694616022,160.27494853414103,0.7350201631855673,1.0698711394208562,20.865333777963883,1.603231257566644,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-07,160.28844668104117,99.84532529085456,0.10818920125319664,160.28844668104117,161.08988891444636,159.48700444763597,160.30792644472032,160.27547787323516,0.512452700158061,1.0699316304686333,21.443473670848267,1.6031406151967604,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-08,160.3027747614941,99.86405268242557,0.07582191737986932,160.3027747614941,161.10428863530157,159.50126088768664,160.30743580822258,160.2765483394414,0.5766326881879889,0.9411347366961473,22.07309531084584,1.6030809645239097,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-09,160.35475003326138,99.86867038619914,0.11628328667760002,160.35475003326138,161.15652378342767,159.55297628309506,160.31194192489295,160.27961507253238,0.8093863522199182,0.9145776768010041,21.722835965814113,1.603062719427466,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-10,160.35800142624896,99.85774777503096,0.14676940191458243,160.35800142624896,161.15979143338018,159.55621141911772,160.3163285440697,160.28268904718794,0.8239538725209096,0.908351474104405,20.499677916546656,1.603047801231408,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-11,160.36027039961883,99.86359150905766,0.13446745715270936,160.36027039961883,161.1620717516169,159.55846904762072,160.32051348269343,160.28573145316562,0.7893729230187991,0.9083630539504735,19.654809567771288,1.6030273655182887,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-14,160.29135959521636,99.850976382321,0.09701153725760037,160.29135959521636,161.09281639319244,159.4899027972403,160.31773692198132,160.2859521646186,0.7893858720713282,0.9447533438213923,19.74286266736334,1.6030010695250414,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-15,160.344883273665,99.8561129336522,0.1377276052666616,160.344883273665,161.1466076900333,159.54315885729667,160.32032228880834,160.28826318850278,1.0290458739292183,0.7274164250482377,19.22105115329819,1.6030480155009335,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-16,160.3342251084882,99.8675351230912,0.09858905641038973,160.3342251084882,161.1358962340306,159.53255398294576,160.3216463668731,160.2900656167375,0.8589296843478524,0.7746637011363458,19.158984144330628,1.603060214776148,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-17,160.2849312129903,99.85661117605204,0.0765332140572923,160.2849312129903,161.08635586905524,159.48350655692536,160.31814968555094,160.28986426757095,0.8589392340527084,0.9610181186849435,18.31574571492927,1.6030423919182428,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-18,160.3144869201991,99.86268070843109,0.09095499166062382,160.3144869201991,161.1160593548001,159.51291448559812,160.31780085075553,160.29082986179168,0.991289405580654,0.9512469012082847,16.707539328595086,1.6030472540537184,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-21,160.3702719089376,99.8673406688389,0.1351207141407258,160.3702719089376,161.1721232684823,159.56842054939293,160.3227980943919,160.29394523618956,1.2410480814088825,0.8207709130834113,16.398399324921236,1.6031129782107274,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-22,160.40837593857708,99.87428638435176,0.15590611640223528,160.40837593857708,161.21041781826995,159.6063340588842,160.3309483652667,160.29843271471455,1.411576363236843,0.709904913317197,16.212637984485358,1.6032237740110193,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-23,160.45938596313232,99.9007742791212,0.14087053648526648,160.45938596313232,161.26168289294796,159.65708903331665,160.34318051744438,160.30474460680938,1.6398046651682998,0.5711928350259281,16.89509621529165,1.6033933462107979,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-24,160.4477179546626,99.8850655489192,0.16837108371666432,160.4477179546626,161.2499565444359,159.6454793648893,160.3531364638461,160.31035140476442,1.3865795181799607,0.6228650757271174,18.284655322002717,1.6035142008410779,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-25,160.46166652476228,99.88298572153523,0.18750554941004793,160.46166652476228,161.26397485738607,159.65935819213846,160.36347266012385,160.31628533103884,1.4044828283998088,0.6228170186594489,18.52227524485523,1.6036379293008796,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-28,160.47284801905735,99.88032100320147,0.2053313215774608,160.47284801905735,161.27521225915262,159.67048377896205,160.37388936097466,160.32242504429448,1.3902920394440128,0.6227698417759355,19.530234666134955,1.60375941019914,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-29,160.4506842665192,99.86179594918978,0.22935841964229553,160.4506842665192,161.25293768785178,159.6484308451866,160.3812031615027,160.32745481771505,1.1575965851262138,0.7209588539350592,20.754631717223294,1.6038279346514668,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-30,160.44904160600146,99.85931149412524,0.2339105638815795,160.44904160600146,161.25128681403146,159.64679639797146,160.38766396574067,160.33222292705963,1.1429973354633594,0.7282085521468921,21.98998471593764,1.603892963351291,HOLD,Trend Following,0.0,100000.0,0.0
2023-08-31,160.45012121657072,99.86086580954344,0.23111460403541173,160.45012121657072,161.25237182265357,159.64787061048787,160.39361227534354,160.3368463893934,1.1376285620755953,0.7281794143300037,23.056850224353564,1.6039571425062564,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-01,160.42863594907294,99.85659515906312,0.22027788731591613,160.42863594907294,161.23077912881828,159.62649276932757,160.39694786331776,160.34044597996908,1.1375590198031043,0.5180049341901902,25.089935771852684,1.6040551970447257,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-04,160.42959657111422,99.86097790811554,0.21031044908903596,160.42959657111422,161.23174455396978,159.62744858825866,160.40005726406028,160.3439420815826,0.9022913975796969,0.5179853943162938,25.7960767721902,1.604115706542903,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-05,160.38760314436752,99.855555047807,0.1818385230189108,160.38760314436752,161.18954116008933,159.58566512864567,160.39887115742286,160.3456542801232,0.9022699521201554,0.6568027735770722,26.55222774355504,1.6041538337113894,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-06,160.42058139131464,99.8788517407957,0.15672819086094592,160.42058139131464,161.2226842982712,159.61847848435806,160.4009387987459,160.34859259820914,1.0497838498746979,0.43838155609619656,29.086187425478695,1.6042507266959072,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-07,160.40385730462168,99.88088356442906,0.13493790237225767,160.40385730462168,161.20587659114477,159.60183801809856,160.40121675168646,160.35075984159786,0.9174938524845824,0.5124521227581121,30.96220992241148,1.6043145626847815,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-08,160.43212471898863,99.91444303156992,0.0795272701305123,160.43212471898863,161.23428534258355,159.6299640953937,160.40416036762,160.3539506211034,0.794343460213357,0.5124380109321962,31.047116780424297,1.604358743263388,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-11,160.45052015270852,99.92430806536778,0.07332497247196557,160.45052015270852,161.25277275347204,159.64826755194497,160.40857558524746,160.3577376615585,0.7061457168650069,0.5124283961018192,29.820148821616296,1.6043888462734819,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-12,160.45703494680504,99.91009123094751,0.11528839059621987,160.45703494680504,161.25932012153905,159.654749772071,160.41319076253865,160.36163167274464,0.5070597288786975,0.5124289324559353,26.405505600942295,1.6043871669761063,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-13,160.45540398945704,99.89675970463551,0.14689860705524893,160.45540398945704,161.2576810094043,159.65312696950974,160.4172110698642,160.36530901849807,0.5070579937856687,0.4679650232484915,23.97716241822462,1.6043926570009615,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-14,160.43490137282245,99.90403130159407,0.10826480178573661,160.43490137282245,161.23707587968656,159.63272686595835,160.41889586062214,160.36803813043235,0.44465288024214855,0.5587942275209481,22.035586248483263,1.6043735390352896,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-15,160.40259090974445,99.89568603469635,0.09676264384256683,160.40259090974445,161.20460386429315,159.60057795519572,160.4173430081576,160.36939314138579,0.394635007659494,0.7019468646988563,21.31397343496248,1.6043233553857792,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-18,160.4374638291419,99.90639103178816,0.10494344557812951,160.4374638291419,161.2396511482876,159.6352765099962,160.41925927682277,160.37206258012134,0.5506777044887115,0.6037651274862723,19.982206364711267,1.6043139122162233,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-19,160.42311020515356,99.9099217810431,0.08178615973551473,160.42311020515356,161.22522575617933,159.6209946541278,160.41962603190188,160.37406444776965,0.5506840623507645,0.660082571898062,19.044245694589385,1.6042953897870464,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-20,160.41471395240717,99.9073193878788,0.07987878166588303,160.41471395240717,161.2167875221692,159.61264038264514,160.41915821480714,160.37565854599075,0.5458618480025016,0.6972895620795043,18.346823146643942,1.6042700988840721,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-21,160.4183452883781,99.90240625053912,0.09576066182989962,160.4183452883781,161.22043701482,159.61625356193622,160.41908079324247,160.37733253588829,0.5621134358527606,0.6021095548303748,15.91917274640675,1.6042627484121479,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-22,160.37958766574675,99.88947909484968,0.0892359447973945,160.37958766574675,161.18148560407548,159.57768972741803,160.41531954300478,160.37742097235332,0.5578273748621531,0.7738293075954048,15.145030846477992,1.604227027765457,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-25,160.372290205345,99.88320911449992,0.09757221617510936,160.372290205345,161.1741516563717,159.57042875431827,160.4112215108467,160.37721976580397,0.5578311782224854,0.6201213832553227,14.39814313957243,1.604216089951868,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-26,160.36715065088669,99.89756975145995,0.05662547670314666,160.36715065088669,161.1689864041411,159.56531489763225,160.4070242860886,160.37682489855231,0.4102693597569774,0.642906396066041,13.041343295965921,1.6041779251372768,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-27,160.35022672921266,99.89430537226328,0.04784104286488855,160.35022672921266,161.1519778628587,159.5484755955666,160.40161499495758,160.375781833088,0.4102791571682662,0.6438071181189974,12.600548506948403,1.6041396175834117,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-28,160.3425558032669,99.88492766251088,0.06355274187112059,160.3425558032669,161.14426858228322,159.54084302425056,160.39599031003465,160.3744788515264,0.28379297450638846,0.6778201998907893,13.986487529770383,1.6040756397864686,HOLD,Trend Following,0.0,100000.0,0.0
2023-09-29,160.31774190191877,99.88962497805925,0.027026431987366095,160.31774190191877,161.11933061142835,159.51615319240918,160.38853808069027,160.37225387311042,0.20148150314352314,0.787809189460984,17.084375641978635,1.6039807981787615,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-02,160.3300095590791,99.89193041965996,0.0335456412087467,160.3300095590791,161.13165960687448,159.5283595112837,160.3829639357749,160.37059723334448,0.22724113605643992,0.787853756003062,20.991586406112134,1.6038900657589568,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-03,160.31880493922435,99.88472251040916,0.0403134094049733,160.31880493922435,161.12039896392045,159.51721091452822,160.37685355515106,160.36856616298684,0.227254960842491,0.830326992905931,24.778316988323215,1.6037924950087898,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-04,160.322777263079,99.88000419358669,0.05605050691733027,160.322777263079,161.12439114939437,159.52116337676358,160.37170343209658,160.3667705198532,0.24504730999301846,0.7395073889533624,27.55308648753868,1.603712406358974,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-05,160.33505887918102,99.88520641586716,0.055360766929965166,160.33505887918102,161.1367341735769,159.53338358478513,160.36821347467605,160.36552692610135,0.30003156450715224,0.5963356391900885,27.912485009973647,1.603664169194285,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-06,160.3438103672897,99.87285220220666,0.09491657210836024,160.3438103672897,161.14552941912615,159.54209131545326,160.3658893692107,160.36467529634405,0.18311038194571272,0.5963605158034136,31.370929122688995,1.6035972738643909,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-09,160.347761245094,99.87381646070754,0.09646314273336998,160.347761245094,161.14950005131945,159.54602243886853,160.36416288119958,160.3640120002166,0.20080339400202163,0.5327631374668214,33.95788433931716,1.6035434531786328,HOLD,Trend Following,0.0,100000.0,0.0
2023-10-10,160.3554524713608,99.88466935210042,0.07709348784848657,160.3554524713608,161.15722973371757,159.55367520900398,160.36333331835777,160.36367633241835,0.23524086102446046,0.49556277933104387,35.63219627034017,1.6035011235493133,SHORT TREND,Trend Following,-2.0,99998.0,-1.0
2023-10-11,160.36886161239,99.89197814607944,0.07227869222629124,160.36886161239,161.17070592045192,159.56701730432803,160.36385982255132,160.36387967673096,0.27902039638309867,0.4955737031099963,37.38373697549645,1.6034657780664645,SHORT TREND,Trend Following,-0.1672427201263387,99997.83275727987,-1.0
2023-10-12,160.3849711440285,99.89547386011796,0.07967191972866772,160.3849711440285,161.18689599974863,159.58304628830837,160.36587042459678,160.36470679309556,0.35114047208079874,0.32378506273095053,36.51463399518202,1.6034696234080943,LONG TREND,Trend Following,-4.368490320636653,99993.46426695924,1.0
2023-10-13,160.35360858611423,99.87391402057078,0.10206722545783009,160.35360858611423,161.15537662904478,159.55184054318366,160.36470263045558,160.36427156929238,0.35114339428288355,0.4304536440217406,36.86171958376203,1.603456279394359,LONG TREND,Trend Following,-0.3910825058957305,99993.07318445334,1.0
2023-10-16,160.3448981189747,99.86756581992836,0.10918552660618275,160.3448981189747,161.14662260956956,159.54317362837983,160.362816486505,160.36351182614268,0.3511468751150373,0.44628574399518345,36.13611584532175,1.6034403847287078,SHORT TREND,Trend Following,-4.499018064215564,99988.57416638912,-1.0
2023-10-17,160.32898059408296,99.86631402583797,0.09638925759736594,160.32898059408296,161.13062549705336,159.52733569111254,160.35959402056005,160.36215766017958,0.351150198586885,0.44182913890080183,35.370450238540045,1.6034252089179017,SHORT TREND,Trend Following,0.19852733078335782,99988.7726937199,-1.0
2023-10-18,160.3365903213605,99.880225856257,0.06931086574206802,160.3365903213605,161.13827327296727,159.53490736975368,160.35740319206485,160.36115501944158,0.3852201458194629,0.4078290318446393,32.64725260524658,1.6034209478593968,SHORT TREND,Trend Following,0.10361691885235083,99988.87631063876,-1.0
2023-10-19,160.30064946065997,99.87496668608064,0.04648335649295632,160.30064946065997,161.10215270796326,159.49914621335668,160.35199807478818,160.35878225243053,0.3852230790135809,0.45715261783933836,29.023781765081186,1.6034087389727827,SHORT TREND,Trend Following,0.5518802757161048,99989.42819091448,-1.0
2023-10-20,160.4061553906457,99.92197628282864,0.03477433752780712,160.4061553906457,161.2081861675989,159.60412461369248,160.35715591439367,160.36064002255662,0.8026300259359209,0.45713711110554667,27.03789132739186,1.6034631288524719,SHORT TREND,Trend Following,-0.7640159332956066,99988.66417498118,-1.0
